"DB","ID","RA_ICRS","DE_ICRS","GLON","GLAT","plx","pmRA","pmDE","fnames","UCC_ID"
"26","HSC 2411",169.02482,-60.14083,291.32488,0.56472,0.695,-7.07,0.4,"hsc2411","UCC G291.3+00.5"
"26","HSC 2412",170.52429,-58.38649,291.43064,2.4761,0.995,-11.15,1.987,"hsc2412","UCC G291.4+02.4"
"26","HSC 2416",167.70095,-62.7366,291.69478,-2.08124,0.239,-5.125,1.193,"hsc2416","UCC G291.6-02.0"
"26","HSC 2417",166.54005,-64.22781,291.79407,-3.65678,0.686,-6.478,4.99,"hsc2417","UCC G291.7-03.6"
"26","HSC 2418",170.18058,-60.04117,291.82942,0.86055,0.961,-9.895,1.112,"hsc2418","UCC G291.8+00.8"
"26","HSC 2419",169.59257,-60.84707,291.83738,0.00409,0.777,-14.414,1.652,"hsc2419","UCC G291.8+00.0"
"26","HSC 2423",169.3268,-62.08862,292.15752,-1.20219,0.171,-6.633,2.07,"hsc2423","UCC G292.1-01.2"
"26","HSC 2424",169.70376,-61.62154,292.15916,-0.70241,0.228,-6.075,1.579,"hsc2424","UCC G292.1-00.7"
"26","HSC 2425",171.04506,-60.40387,292.3559,0.66374,0.495,-5.869,-0.142,"hsc2425","UCC G292.3+00.6"
"26","HSC 2427",171.37465,-60.17929,292.43645,0.9295,0.417,-7.155,1.185,"hsc2427","UCC G292.4+00.9"
"26","HSC 2428",170.61729,-61.5809,292.55327,-0.51501,0.224,-6.726,1.545,"hsc2428","UCC G292.5-00.5"
"26","HSC 2429",170.76362,-61.49921,292.59152,-0.41465,0.467,-6.449,1.519,"hsc2429","UCC G292.5-00.4a"
"26","HSC 2430",168.17688,-65.19825,292.81475,-4.28418,0.426,-5.909,2.074,"hsc2430","UCC G292.8-04.2"
"26","HSC 2431",174.18582,-57.61291,293.03479,3.81643,0.499,-8.217,1.52,"hsc2431","UCC G293.0+03.8"
"26","HSC 2432",169.07309,-64.83969,293.03618,-3.81193,0.618,-5.7,1.773,"hsc2432","UCC G293.0-03.8"
"26","HSC 2433",173.89739,-58.34899,293.10013,3.06747,0.997,-10.412,0.757,"hsc2433","UCC G293.1+03.0"
"26","HSC 2434",176.76919,-53.08912,293.24131,8.56737,0.201,-8.399,2.625,"hsc2434","UCC G293.2+08.5"
"26","HSC 2435",172.16471,-62.37814,293.50033,-1.03192,0.29,-6.002,1.314,"hsc2435","UCC G293.5-01.0"
"26","HSC 2437",89.56563,-81.60035,293.60013,-28.74989,3.933,6.734,20.678,"hsc2437","UCC G293.6-28.7"
"26","HSC 2438",175.25465,-58.20582,293.7463,3.40449,0.447,-6.486,1.806,"hsc2438","UCC G293.7+03.4"
"26","HSC 2439",37.22383,-73.34786,293.77804,-42.00402,-0.009,1.585,-0.991,"hsc2439","UCC G293.7-42.0"
"26","HSC 2440",37.9284,-73.72612,293.79918,-41.57659,-0.008,1.666,-0.986,"hsc2440","UCC G293.7-41.5"
"26","HSC 2442",165.23897,-70.57978,293.93584,-9.66274,3.52,-21.839,-1.358,"hsc2442","UCC G293.9-09.6"
"26","HSC 2443",175.77616,-58.01664,293.96201,3.66009,1.205,-4.348,1.455,"hsc2443","UCC G293.9+03.6"
"26","HSC 2444",36.80021,-73.76038,294.18927,-41.70281,-0.026,1.612,-1.099,"hsc2444","UCC G294.1-41.7"
"26","HSC 2445",157.6834,-75.2394,294.19953,-14.80867,2.856,-5.378,9.571,"hsc2445","UCC G294.1-14.8"
"26","HSC 2446",172.82769,-63.78455,294.22175,-2.27612,0.233,-5.032,1.568,"hsc2446","UCC G294.2-02.2"
"26","HSC 2447",173.21422,-63.42899,294.27811,-1.88525,2.159,-12.213,0.977,"hsc2447","UCC G294.2-01.8"
"26","HSC 2448",35.18647,-73.08559,294.30802,-42.51488,-0.007,1.589,-1.087,"hsc2448","UCC G294.3-42.5"
"26","HSC 2449",171.38708,-67.04128,294.68386,-5.55507,1.521,-14.261,-3.153,"hsc2449","UCC G294.6-05.5"
"26","HSC 2450",175.97154,-60.51337,294.70895,1.2754,0.321,-7.925,1.781,"hsc2450","UCC G294.7+01.2a"
"26","HSC 2451",176.07604,-60.88768,294.85489,0.92692,-0.203,-7.179,1.65,"hsc2451","UCC G294.8+00.9"
"26","HSC 2452",177.82909,-57.84074,294.97726,4.09947,2.358,-20.357,1.218,"hsc2452","UCC G294.9+04.0"
"26","HSC 2453",148.16825,-79.4794,295.10539,-19.43848,4.705,-12.652,-2.023,"hsc2453","UCC G295.1-19.4"
"26","HSC 2454",178.49832,-57.61978,295.27608,4.39558,0.282,-5.23,-1.635,"hsc2454","UCC G295.2+04.3"
"26","HSC 2455",145.0099,-80.32848,295.29368,-20.43625,2.504,-11.292,14.448,"hsc2455","UCC G295.2-20.4"
"26","HSC 2458",142.81492,-80.95191,295.50651,-21.12643,5.837,-35.412,11.945,"hsc2458","UCC G295.5-21.1"
"26","HSC 2459",178.82122,-58.13316,295.55674,3.93224,0.197,-6.304,-0.144,"hsc2459","UCC G295.5+03.9"
"26","HSC 2460",178.81415,-58.73916,295.68451,3.33979,0.534,-7.411,-0.009,"hsc2460","UCC G295.6+03.3"
"26","HSC 2461",178.49197,-59.57027,295.70511,2.49268,0.854,-8.092,0.856,"hsc2461","UCC G295.7+02.4"
"26","HSC 2462",173.71798,-67.62588,295.72424,-5.83192,3.313,-18.735,-0.593,"hsc2462","UCC G295.7-05.8"
"26","HSC 2464",153.81603,-79.448,295.9342,-18.76516,4.182,-8.394,14.597,"hsc2464","UCC G295.9-18.7"
"26","HSC 2465",31.15364,-73.48057,295.96269,-42.64327,0.003,1.408,-1.125,"hsc2465","UCC G295.9-42.6"
"26","HSC 2468",182.22942,-51.54022,296.22493,10.77696,9.084,-35.27,-11.962,"hsc2468","UCC G296.2+10.7"
"26","HSC 2469",176.90909,-64.96637,296.24549,-2.92616,0.773,-8.451,0.133,"hsc2469","UCC G296.2-02.9"
"26","HSC 2470",178.8565,-61.74523,296.3542,0.4091,0.403,-5.399,0.082,"hsc2470","UCC G296.3+00.4a"
"26","HSC 2471",179.82651,-59.6839,296.38932,2.52398,0.451,-6.022,2.596,"hsc2471","UCC G296.3+02.5"
"26","HSC 2473",31.69518,-74.687,296.39791,-41.47148,0.014,1.32,-1.195,"hsc2473","UCC G296.3-41.4"
"26","HSC 2474",177.69162,-65.71468,296.74223,-3.57469,0.087,-6.06,1.337,"hsc2474","UCC G296.7-03.5"
"26","HSC 2475",30.77924,-74.90066,296.8016,-41.36325,-0.01,1.303,-1.18,"hsc2475","UCC G296.8-41.3"
"26","HSC 2477",180.14152,-62.863,297.16854,-0.5619,0.217,-6.41,0.947,"hsc2477","UCC G297.1-00.5"
"26","HSC 2478",180.40574,-62.70943,297.2573,-0.38781,0.256,-5.415,0.355,"hsc2478","UCC G297.2-00.3"
"26","HSC 2481",180.40405,-64.42075,297.5852,-2.06744,0.323,-6.182,0.751,"hsc2481","UCC G297.5-02.0"
"26","HSC 2482",183.55434,-55.63487,297.65746,6.85524,0.34,-6.55,0.635,"hsc2482","UCC G297.6+06.8"
"26","HSC 2483",153.47935,-82.26533,297.68213,-21.05421,2.669,-12.191,8.316,"hsc2483","UCC G297.6-21.0"
"26","HSC 2484",185.58688,-47.71503,297.87625,14.87095,0.961,-17.187,-0.06,"hsc2484","UCC G297.8+14.8"
"26","HSC 2486",172.97616,-76.08384,298.0969,-13.96423,0.458,-9.267,0.224,"hsc2486","UCC G298.0-13.9"
"26","HSC 2487",29.56649,-77.09623,298.16588,-39.40708,-0.006,1.396,-1.272,"hsc2487","UCC G298.1-39.4"
"26","HSC 2489",180.8458,-67.38507,298.32392,-4.94426,0.6,-5.822,0.94,"hsc2489","UCC G298.3-04.9"
"26","HSC 2490",180.68365,-68.58767,298.49031,-6.13695,1.043,-5.32,-1.043,"hsc2490","UCC G298.4-06.1"
"26","HSC 2492",21.02874,-68.81727,298.52835,-48.03063,-0.005,0.86,-1.179,"hsc2492","UCC G298.5-48.0"
"26","HSC 2494",184.06935,-61.61524,298.76529,0.97173,0.264,-7.977,0.41,"hsc2494","UCC G298.7+00.9"
"26","HSC 2495",183.65864,-63.81661,298.88522,-1.23441,0.165,-7.939,1.12,"hsc2495","UCC G298.8-01.2"
"26","HSC 2496",21.27705,-70.60297,298.89964,-46.26077,0.361,1.978,-13.163,"hsc2496","UCC G298.8-46.2"
"26","HSC 2497",22.77959,-73.41363,299.05002,-43.41427,-0.001,1.079,-1.199,"hsc2497","UCC G299.0-43.4"
"26","HSC 2498",183.67583,-64.94699,299.05345,-2.35223,0.399,-7.641,-0.608,"hsc2498","UCC G299.0-02.3"
"26","HSC 2499",181.52259,-70.09213,299.06016,-7.56201,1.106,-8.298,-1.135,"hsc2499","UCC G299.0-07.5"
"26","HSC 2500",23.82327,-74.75097,299.06948,-42.04678,0.92,7.68,-40.951,"hsc2500","UCC G299.0-42.0"
"26","HSC 2501",22.17341,-72.79085,299.11131,-44.05997,-0.012,1.156,-1.252,"hsc2501","UCC G299.1-44.0"
"26","HSC 2502",184.68382,-62.62015,299.18211,0.01326,0.159,-6.234,0.214,"hsc2502","UCC G299.1+00.0"
"26","HSC 2503",183.86211,-67.12343,299.43566,-4.49631,0.846,-8.457,-0.842,"hsc2503","UCC G299.4-04.4"
"26","HSC 2504",185.49578,-61.6031,299.43678,1.06859,0.33,-9.512,-1.051,"hsc2504","UCC G299.4+01.0"
"26","HSC 2505",185.021,-64.09667,299.51523,-1.43312,9.352,-37.789,-10.811,"hsc2505","UCC G299.5-01.4"
"26","HSC 2506",185.50073,-62.29981,299.51855,0.3767,0.228,-6.479,0.411,"hsc2506","UCC G299.5+00.3"
"26","HSC 2507",183.74959,-68.68457,299.61409,-6.04788,1.012,-4.975,-1.457,"hsc2507","UCC G299.6-06.0"
"26","HSC 2511",186.82738,-58.3396,299.76073,4.3835,1.105,-10.233,-2.229,"hsc2511","UCC G299.7+04.3"
"26","HSC 2512",185.95942,-62.76147,299.77983,-0.05876,0.194,-8.437,1.359,"hsc2512","UCC G299.7+00.0"
"26","HSC 2514",186.28149,-65.20914,300.17614,-2.47827,0.416,-5.173,-0.462,"hsc2514","UCC G300.1-02.4"
"26","HSC 2515",180.15111,-78.56443,300.33194,-15.9501,9.852,-41.105,-6.159,"hsc2515","UCC G300.3-15.9"
"26","HSC 2516",21.49358,-77.39114,300.49525,-39.57326,-0.017,1.058,-1.341,"hsc2516","UCC G300.4-39.5"
"26","HSC 2517",18.89922,-73.32654,300.53916,-43.6893,0.013,0.902,-1.244,"hsc2517","UCC G300.5-43.6"
"26","HSC 2518",184.31043,-75.32422,300.72026,-12.59952,3.3,-18.099,-3.453,"hsc2518","UCC G300.7-12.5"
"26","HSC 2519",191.28444,-20.28417,300.92594,42.56304,3.95,-28.235,-1.221,"hsc2519","UCC G300.9+42.5"
"26","HSC 2520",188.57634,-62.25779,300.93951,0.54766,0.237,-6.812,-0.112,"hsc2520","UCC G300.9+00.5"
"26","HSC 2521",189.32075,-59.34964,301.12542,3.47245,0.106,-5.975,-0.387,"hsc2521","UCC G301.1+03.4"
"26","HSC 2522",190.152,-50.17948,301.15531,12.65491,-0.022,-6.176,-0.852,"hsc2522","UCC G301.1+12.6"
"26","HSC 2523",187.53523,-72.94015,301.34727,-10.13397,9.848,-39.79,-10.534,"hsc2523","UCC G301.3-10.1"
"26","HSC 2525",190.43327,-60.73039,301.74516,2.119,0.071,-6.169,0.082,"hsc2525","UCC G301.7+02.1"
"26","HSC 2526",190.36557,-62.18388,301.76839,0.66533,0.289,-6.836,-0.426,"hsc2526","UCC G301.7+00.6"
"26","HSC 2527",190.40311,-62.0438,301.78055,0.80598,0.243,-6.436,-0.113,"hsc2527","UCC G301.7+00.8"
"26","HSC 2528",190.86024,-60.74766,301.95447,2.10891,0.674,-6.369,0.043,"hsc2528","UCC G301.9+02.1"
"26","HSC 2529",191.19786,-61.37457,302.13569,1.4869,5.037,-17.678,-6.651,"hsc2529","UCC G302.1+01.4"
"26","HSC 2531",191.64071,-61.18973,302.34437,1.67646,0.457,-4.887,-0.982,"hsc2531","UCC G302.3+01.6"
"26","HSC 2532",191.39839,-70.43993,302.4385,-7.57378,0.431,-8.446,-0.038,"hsc2532","UCC G302.4-07.5"
"26","HSC 2533",191.8451,-65.52792,302.51129,-2.65949,0.905,-6.901,-1.316,"hsc2533","UCC G302.5-02.6"
"26","HSC 2534",191.70263,-70.83232,302.54842,-7.96402,0.839,-5.248,-2.783,"hsc2534","UCC G302.5-07.9"
"26","HSC 2536",192.95171,-59.44558,302.9789,3.42613,0.491,-4.782,-0.777,"hsc2536","UCC G302.9+03.4"
"26","HSC 2538",193.49466,-69.25435,303.15832,-6.38372,0.608,-5.528,0.107,"hsc2538","UCC G303.1-06.3"
"26","HSC 2539",193.85527,-63.03972,303.38337,-0.17146,0.234,-6.268,-0.433,"hsc2539","UCC G303.3-00.1"
"26","HSC 2540",193.75269,-59.02991,303.39258,3.83864,0.486,-4.652,-0.867,"hsc2540","UCC G303.3+03.8"
"26","HSC 2546",194.37929,-63.49416,303.61018,-0.63042,0.446,-5.2,-1.157,"hsc2546","UCC G303.6-00.6"
"26","HSC 2549",194.87376,-64.01188,303.81458,-1.15395,0.436,-3.249,-1.655,"hsc2549","UCC G303.8-01.1"
"26","HSC 2550",195.10761,-62.39744,303.97339,0.45612,0.516,-5.092,-1.784,"hsc2550","UCC G303.9+00.4"
"26","HSC 2551",195.09423,-60.98088,304.01638,1.87204,0.518,-5.274,-1.344,"hsc2551","UCC G304.0+01.8"
"26","HSC 2552",195.08742,-60.6192,304.0256,2.23363,0.464,-4.325,-1.243,"hsc2552","UCC G304.0+02.2"
"26","HSC 2553",195.8433,-61.76849,304.34313,1.07055,1.322,-11.022,-3.267,"hsc2553","UCC G304.3+01.0"
"26","HSC 2554",194.66076,-42.29188,304.35493,20.55996,0.333,-7.42,0.783,"hsc2554","UCC G304.3+20.5"
"26","HSC 2555",196.42393,-63.65874,304.51288,-0.83076,0.156,-6.181,-0.682,"hsc2555","UCC G304.5-00.8"
"26","HSC 2556",196.65623,-65.06783,304.53269,-2.2433,0.414,-4.033,-1.588,"hsc2556","UCC G304.5-02.2"
"26","HSC 2557",196.3931,-62.38934,304.56886,0.43747,0.238,-7.537,-0.192,"hsc2557","UCC G304.5+00.4"
"26","HSC 2558",196.48899,-61.88049,304.6419,0.94304,0.431,-4.046,-1.253,"hsc2558","UCC G304.6+00.9"
"26","HSC 2559",197.70086,-66.98745,304.82773,-4.18701,0.724,-12.868,-3.311,"hsc2559","UCC G304.8-04.1"
"26","HSC 2561",197.61251,-63.39707,305.05852,-0.60386,0.236,-6.415,-1.219,"hsc2561","UCC G305.0-00.6"
"26","HSC 2562",197.86497,-63.4488,305.16724,-0.66399,0.423,-3.903,-1.215,"hsc2562","UCC G305.1-00.6"
"26","HSC 2563",6.58963,-74.15254,305.26374,-42.86197,-0.027,0.475,-1.192,"hsc2563","UCC G305.2-42.8"
"26","HSC 2564",198.07368,-62.89979,305.30465,-0.12417,0.391,-5.159,-2.059,"hsc2564","UCC G305.3-00.1"
"26","HSC 2565",198.04243,-62.3844,305.3319,0.3907,0.354,-5.34,-0.595,"hsc2565","UCC G305.3+00.3"
"26","HSC 2567",198.28516,-62.19624,305.45987,0.56893,0.348,-5.344,-0.834,"hsc2567","UCC G305.4+00.5"
"26","HSC 2568",202.34755,-74.66716,305.48585,-11.98392,1.708,-8.57,-2.827,"hsc2568","UCC G305.4-11.9"
"26","HSC 2569",199.09237,-63.36859,305.72158,-0.63197,0.479,-5.518,-1.356,"hsc2569","UCC G305.7-00.6"
"26","HSC 2570",199.54471,-63.80772,305.87783,-1.08903,0.223,-7.561,-1.459,"hsc2570","UCC G305.8-01.0"
"26","HSC 2571",199.17139,-61.81289,305.90906,0.91282,2.03,-8.97,-5.623,"hsc2571","UCC G305.9+00.9"
"26","HSC 2573",9.71095,-59.21685,305.95888,-57.83732,-0.074,0.109,-0.015,"hsc2573","UCC G305.9-57.8"
"26","HSC 2574",3.08438,-76.3084,305.96536,-40.5887,0.571,-5.686,-22.62,"hsc2574","UCC G305.9-40.5"
"26","HSC 2575",199.64624,-62.46612,306.06352,0.24045,0.196,-6.084,-0.901,"hsc2575","UCC G306.0+00.2"
"26","HSC 2576",199.67824,-62.5254,306.07197,0.17994,0.485,-4.38,-1.742,"hsc2576","UCC G306.0+00.1a"
"26","HSC 2578",200.29093,-63.45101,306.24635,-0.77072,1.15,-8.164,-4.07,"hsc2578","UCC G306.2-00.7"
"26","HSC 2579",200.14695,-62.84575,306.25074,-0.162,0.265,-6.126,-1.396,"hsc2579","UCC G306.2-00.1"
"26","HSC 2580",200.32796,-63.43336,306.26484,-0.7551,0.185,-5.878,-1.109,"hsc2580","UCC G306.2-00.7a"
"26","HSC 2581",201.00684,-63.2034,306.59526,-0.56368,0.2,-5.924,-0.852,"hsc2581","UCC G306.5-00.5"
"26","HSC 2582",200.75675,-61.15605,306.73378,1.4823,0.451,-3.657,-1.734,"hsc2582","UCC G306.7+01.4"
"26","HSC 2583",205.38931,-72.16018,306.79777,-9.66564,0.445,-4.946,-3.112,"hsc2583","UCC G306.7-09.6"
"26","HSC 2584",202.14643,-64.7774,306.87813,-2.19066,0.365,-9.033,-1.919,"hsc2584","UCC G306.8-02.1"
"26","HSC 2585",202.2327,-64.76319,306.91659,-2.1819,3.117,-14.385,-12.559,"hsc2585","UCC G306.9-02.1"
"26","HSC 2586",201.79691,-63.35676,306.92713,-0.76267,0.386,-5.157,-0.574,"hsc2586","UCC G306.9-00.7"
"26","HSC 2587",204.25642,-69.51194,306.92769,-6.99463,1.148,-10.241,-6.161,"hsc2587","UCC G306.9-06.9"
"26","HSC 2588",201.95847,-63.73406,306.94576,-1.14632,-0.022,-5.592,-1.032,"hsc2588","UCC G306.9-01.1"
"26","HSC 2590",201.97896,-61.87893,307.21644,0.68899,0.776,-4.911,-3.068,"hsc2590","UCC G307.2+00.6"
"26","HSC 2592",202.44706,-62.49539,307.34339,0.04743,0.233,-6.016,-1.745,"hsc2592","UCC G307.3+00.0"
"26","HSC 2593",6.19909,-65.45179,307.36621,-51.44647,-0.009,0.954,-1.214,"hsc2593","UCC G307.3-51.4"
"26","HSC 2594",202.43694,-62.25034,307.37505,0.29047,0.337,-5.476,-1.656,"hsc2594","UCC G307.3+00.2"
"26","HSC 2595",202.75091,-60.93816,307.72025,1.56521,0.527,-4.878,-1.871,"hsc2595","UCC G307.7+01.5b"
"26","HSC 2596",207.59823,-70.53551,307.84577,-8.22828,0.127,-5.697,-2.925,"hsc2596","UCC G307.8-08.2"
"26","HSC 2597",217.98672,-78.83741,307.86168,-16.93976,6.767,7.779,-15.433,"hsc2597","UCC G307.8-16.9"
"26","HSC 2598",203.71932,-61.32917,308.11913,1.10431,0.246,-7.035,-1.216,"hsc2598","UCC G308.1+01.1"
"26","HSC 2599",204.57615,-63.41806,308.14643,-1.0218,0.171,-7.839,-1.634,"hsc2599","UCC G308.1-01.0"
"26","HSC 2600",204.49848,-62.83717,308.21655,-0.44409,0.431,-3.198,-0.198,"hsc2600","UCC G308.2-00.4"
"26","HSC 2601",201.35074,-52.05643,308.22953,10.4656,0.183,-6.546,-1.775,"hsc2601","UCC G308.2+10.4"
"26","HSC 2602",204.17509,-61.35613,308.3299,1.04034,0.433,-3.311,-1.712,"hsc2602","UCC G308.3+01.0"
"26","HSC 2603",210.45776,-71.84364,308.41702,-9.72555,4.181,-19.595,-11.803,"hsc2603","UCC G308.4-09.7"
"26","HSC 2604",205.19406,-62.20169,308.64945,0.12111,0.274,-4.946,-2.058,"hsc2604","UCC G308.6+00.1"
"26","HSC 2605",201.4149,-47.3369,308.92682,15.13611,0.926,-3.567,-6.205,"hsc2605","UCC G308.9+15.1"
"26","HSC 2607",205.48689,-60.33177,309.14743,1.92901,0.333,-4.036,-1.502,"hsc2607","UCC G309.1+01.9"
"26","HSC 2608",207.15576,-63.98635,309.15251,-1.80743,-0.119,-5.913,-2.479,"hsc2608","UCC G309.1-01.8"
"26","HSC 2609",223.63994,-78.13293,309.24308,-16.79813,2.754,-10.792,-9.664,"hsc2609","UCC G309.2-16.7"
"26","HSC 2610",203.95729,-55.01699,309.3199,7.30323,5.303,-32.889,-11.128,"hsc2610","UCC G309.3+07.3"
"26","HSC 2611",206.91033,-62.58524,309.35027,-0.41596,0.3,-6.503,-2.521,"hsc2611","UCC G309.3-00.4"
"26","HSC 2612",207.40641,-62.87195,309.509,-0.74562,0.301,-6.474,-1.963,"hsc2612","UCC G309.5-00.7"
"26","HSC 2615",224.02235,-77.21596,309.77428,-16.03141,3.518,-14.013,-10.467,"hsc2615","UCC G309.7-16.0"
"26","HSC 2616",204.40322,-52.73588,309.98876,9.50204,0.291,-8.645,-3.311,"hsc2616","UCC G309.9+09.5"
"26","HSC 2617",201.63627,-41.16044,310.01102,21.22824,0.407,-9.022,-5.907,"hsc2617","UCC G310.0+21.2"
"26","HSC 2618",210.97059,-65.80257,310.26993,-3.96825,5.056,-16.808,-10.07,"hsc2618","UCC G310.2-03.9"
"26","HSC 2619",212.6261,-67.10431,310.52648,-5.40568,0.165,-6.581,-2.128,"hsc2619","UCC G310.5-05.4"
"26","HSC 2620",210.27705,-63.67564,310.56385,-1.84101,0.283,-7.914,-2.258,"hsc2620","UCC G310.5-01.8"
"26","HSC 2621",210.85658,-64.45801,310.59589,-2.66277,2.101,-7.785,-3.691,"hsc2621","UCC G310.5-02.6"
"26","HSC 2622",209.18569,-61.61394,310.61203,0.28018,0.29,-6.574,-2.434,"hsc2622","UCC G310.6+00.2"
"26","HSC 2625",208.97556,-60.54102,310.7804,1.34466,0.517,-3.774,-1.65,"hsc2625","UCC G310.7+01.3"
"26","HSC 2626",203.68782,-44.62056,310.99505,17.57201,0.29,-6.511,-1.155,"hsc2626","UCC G310.9+17.5"
"26","HSC 2627",209.88694,-61.37399,310.9969,0.42668,0.287,-5.201,-1.885,"hsc2627","UCC G310.9+00.4"
"26","HSC 2629",210.68823,-61.95272,311.2092,-0.23247,0.391,-7.663,-2.128,"hsc2629","UCC G311.2-00.2a"
"26","HSC 2630",210.58689,-61.76822,311.21335,-0.04192,5.528,-20.273,-13.899,"hsc2630","UCC G311.2+00.0"
"26","HSC 2631",213.77436,-65.69619,311.40368,-4.2099,2.847,-10.185,-12.783,"hsc2631","UCC G311.4-04.2"
"26","HSC 2632",215.03985,-66.34894,311.67633,-4.99516,0.35,-5.344,-3.669,"hsc2632","UCC G311.6-04.9"
"26","HSC 2634",212.11236,-62.31919,311.74389,-0.77231,0.299,-4.174,-2.533,"hsc2634","UCC G311.7-00.7a"
"26","HSC 2635",210.82726,-59.66942,311.89917,1.94518,0.328,-4.69,-1.8,"hsc2635","UCC G311.8+01.9"
"26","HSC 2636",204.88869,-44.48223,311.90398,17.54966,7.472,-25.972,-19.412,"hsc2636","UCC G311.9+17.5"
"26","HSC 2637",212.47855,-62.30619,311.91028,-0.81028,0.645,-4.041,-4.55,"hsc2637","UCC G311.9-00.8a"
"26","HSC 2638",276.2648,-81.82342,311.96818,-25.90063,3.947,-0.846,-15.568,"hsc2638","UCC G311.9-25.9"
"26","HSC 2639",213.062,-62.04139,312.2501,-0.6405,0.241,-6.042,-2.357,"hsc2639","UCC G312.2-00.6a"
"26","HSC 2640",212.92321,-61.71618,312.28746,-0.31089,0.211,-5.507,-2.107,"hsc2640","UCC G312.2-00.3"
"26","HSC 2641",217.67369,-67.17643,312.35536,-6.13857,3.68,-13.316,-5.102,"hsc2641","UCC G312.3-06.1"
"26","HSC 2642",213.79653,-61.85751,312.63571,-0.57386,0.266,-3.987,-2.209,"hsc2642","UCC G312.6-00.5"
"26","HSC 2643",301.48356,-80.99653,312.75806,-29.65954,4.034,9.033,-11.729,"hsc2643","UCC G312.7-29.6"
"26","HSC 2644",219.36012,-66.48366,313.24019,-5.75703,0.276,-7.346,-4.282,"hsc2644","UCC G313.2-05.7"
"26","HSC 2645",230.90215,-72.8523,313.68955,-13.24176,1.481,-3.958,-7.255,"hsc2645","UCC G313.6-13.2"
"26","HSC 2646",217.47491,-62.53794,314.012,-1.80352,0.836,-1.51,-2.692,"hsc2646","UCC G314.0-01.8"
"26","HSC 2647",216.47175,-60.93398,314.15284,-0.13668,0.263,-5.244,-2.933,"hsc2647","UCC G314.1-00.1"
"26","HSC 2648",222.30393,-66.41085,314.34434,-6.18464,3.154,-7.482,-10.452,"hsc2648","UCC G314.3-06.1a"
"26","HSC 2649",217.98649,-61.94458,314.45528,-1.34254,0.406,-5.202,-3.283,"hsc2649","UCC G314.4-01.3a"
"26","HSC 2651",217.46275,-61.14001,314.525,-0.50306,0.474,-3.82,-3.079,"hsc2651","UCC G314.5-00.5"
"26","HSC 2653",225.32938,-68.00522,314.65085,-8.13945,2.583,-10.891,-5.291,"hsc2653","UCC G314.6-08.1"
"26","HSC 2654",222.41881,-65.35643,314.85347,-5.2587,0.596,-7.771,-3.628,"hsc2654","UCC G314.8-05.2"
"26","HSC 2655",217.64265,-60.29006,314.9227,0.25324,0.434,-5.676,-2.93,"hsc2655","UCC G314.9+00.2"
"26","HSC 2656",223.21228,-64.93218,315.34321,-5.02784,0.409,-5.535,-3.664,"hsc2656","UCC G315.3-05.0"
"26","HSC 2657",221.38225,-63.08834,315.43126,-3.01928,0.885,-6.028,-6.416,"hsc2657","UCC G315.4-03.0"
"26","HSC 2658",251.96239,-75.66623,315.93081,-19.18673,0.243,-5.287,-3.473,"hsc2658","UCC G315.9-19.1"
"26","HSC 2659",219.99313,-58.80854,316.59696,1.15344,0.459,-1.437,-2.503,"hsc2659","UCC G316.5+01.1"
"26","HSC 2660",222.21505,-61.15443,316.61704,-1.44205,0.619,-5.871,-4.617,"hsc2660","UCC G316.6-01.4"
"26","HSC 2661",222.3771,-59.74924,317.30368,-0.21341,0.294,-4.714,-2.733,"hsc2661","UCC G317.3-00.2a"
"26","HSC 2662",230.81405,-66.43705,317.30414,-7.89938,3.69,-12.873,-13.61,"hsc2662","UCC G317.3-07.8"
"26","HSC 2664",244.59753,-71.6665,317.74927,-15.03931,2.302,-5.506,-9.858,"hsc2664","UCC G317.7-15.0"
"26","HSC 2666",226.14158,-61.05784,318.34418,-2.23446,0.299,-4.671,-3.742,"hsc2666","UCC G318.3-02.2"
"26","HSC 2667",223.53295,-58.09913,318.57403,0.99695,0.243,-5.81,-3.44,"hsc2667","UCC G318.5+00.9"
"26","HSC 2668",225.42755,-59.69059,318.6971,-0.86718,0.292,-3.903,-3.117,"hsc2668","UCC G318.6-00.8"
"26","HSC 2669",218.20145,-50.8794,318.79329,8.84392,0.116,-5.074,-3.509,"hsc2669","UCC G318.7+08.8"
"26","HSC 2672",227.00004,-60.63503,318.91712,-2.07363,4.984,-14.831,-23.216,"hsc2672","UCC G318.9-02.0"
"26","HSC 2673",241.68263,-69.05362,318.93018,-12.49619,0.352,-7.478,-6.144,"hsc2673","UCC G318.9-12.4"
"26","HSC 2674",224.80925,-58.59643,318.93782,0.24627,0.311,-4.708,-3.014,"hsc2674","UCC G318.9+00.2"
"26","HSC 2675",220.00249,-52.91031,319.00883,6.53884,2.057,0.658,-9.137,"hsc2675","UCC G319.0+06.5"
"26","HSC 2676",226.90341,-59.7446,319.32006,-1.27805,11.254,-11.403,-28.761,"hsc2676","UCC G319.3-01.2"
"26","HSC 2678",226.50339,-59.29145,319.36848,-0.78391,0.4,-5.235,-2.406,"hsc2678","UCC G319.3-00.7"
"26","HSC 2679",226.15891,-58.49518,319.6043,-0.00281,0.287,-4.981,-3.481,"hsc2679","UCC G319.6+00.0"
"26","HSC 2680",226.2242,-58.50853,319.62753,-0.03114,0.337,-4.968,-3.557,"hsc2680","UCC G319.6+00.0a"
