"DB","DB_i","ID","RA_ICRS","DE_ICRS","GLON","GLAT","plx","pmRA","pmDE","fnames","UCC_ID","quad","dups_fnames","dups_probs","r_50","N_fixed","N_membs","fixed_cent","cent_flags","C1","C2","C3","N_50","GLON_m","GLAT_m","RA_ICRS_m","DE_ICRS_m","plx_m","pmRA_m","pmDE_m","Rv_m","N_Rv","N_ex_cls","dups_fnames_m","dups_probs_m"
"HE22;HUNT23","217;416","CWNU 218",244.93239,-55.62077,329.4463,-3.8668,0.7,-0.024,-1.479,"cwnu218","UCC G329.4-03.8","Q4N","nan","nan",8.9,False,86,True,10,0.99,0.69,"AB",68,329.445,-3.895,244.928,-55.633,0.714,0.014,-1.493,-12.148,13,2,"nan","nan"
"BICA19","3467","Teutsch J1617.7-5519",244.42159,-55.32096,329.45,-3.45,"nan","nan","nan","teutschj161775519","UCC G329.4-03.4","Q4N","nan","nan",1.9,False,25,True,0,0.28,0.44,"CC",0,329.449,-3.451,244.431,-55.322,0.136,-4.777,-4.918,-63.119,2,1,"nan","nan"
"KHARCHENKO12;BICA19","591;2200","FSR 1715;MWSC 2321",237.1694,-50.21694,329.529,3.2733,"nan","nan","nan","fsr1715;mwsc2321","UCC G329.5+03.2","Q4P","nan","nan",2.1,False,25,True,0,0.67,0.37,"BC",0,329.522,3.267,237.168,-50.218,0.186,-5.49,-4.478,-127.263,1,0,"nan","nan"
"HE23","1470","CWNU 2741",241.94392,-53.53233,329.627,-1.16,0.363,-3.295,-3.748,"cwnu2741","UCC G329.6-01.1","Q4N","nan","nan",7.3,False,56,True,0,0.42,0.61,"CB",20,329.656,-1.143,242.02,-53.518,0.306,-3.32,-3.757,-30.385,5,3,"nan","nan"
"BICA19","2201","GLIMPSE 70;Mercer 70;Ryu 273",240.1231,-52.18155,329.7,0.58,"nan","nan","nan","glimpse70;mercer70;ryu273","UCC G329.7+00.5","Q4P","nan","nan",1.2,False,60,True,0,0.85,0.36,"AC",46,329.698,0.584,240.116,-52.181,0.037,-4.303,-4.324,-39.884,3,0,"nan","nan"
"KHARCHENKO12;LOKTIN17;CANTAT20;DIAS21;HUNT23","485;719;945;969;4450","NGC 6067",243.299,-54.227,329.7408,-2.2124,0.443,-1.907,-2.586,"ngc6067","UCC G329.7-02.2","Q4N","nan","nan",4.7,False,1268,False,0,1.0,1.0,"AA",1040,329.726,-2.212,243.279,-54.237,0.471,-1.974,-2.569,-39.46,82,1,"nan","nan"
"HAO22;HUNT23","638;4760","OC 0640",240.41521,-52.11341,329.8801,0.514,0.432,-4.914,-5.42,"oc0640","UCC G329.8+00.5","Q4P","fof434","0.61",4.2,False,237,False,0,1.0,0.94,"AA",158,329.875,0.512,240.406,-52.123,0.407,-4.913,-5.414,-37.183,24,4,"fof434","0.7"
"DIAS21","579","FoF 434",240.4252,-52.1201,329.8803,0.5049,0.41,-4.89,-5.358,"fof434","UCC G329.8+00.5a","Q4P","oc0640","0.61",4.3,False,281,False,0,1.0,0.88,"AA",175,329.875,0.511,240.405,-52.123,0.407,-4.915,-5.414,-37.183,24,4,"oc0640","0.7"
"BICA19;CANTAT20;DIAS21;TARRICQ22;HE22_1;HUNT23","2202;588;489;112;207;4063","Harvard 10;OCL 954;ESO 179 02;MWSC 2381",244.859,-54.957,329.8842,-3.3654,1.418,-1.919,-10.577,"harvard10;ocl954;eso17902;mwsc2381","UCC G329.8-03.3","Q4N","nan","nan",18.6,False,232,False,0,1.0,0.74,"AB",213,329.868,-3.381,244.84,-54.973,1.45,-2.002,-10.625,-19.223,103,10,"nan","nan"
"HAO22","639","OC 0641",240.45113,-52.09489,329.9089,0.5135,0.535,-4.95,-5.404,"oc0641","UCC G329.9+00.5","Q4P","nan","nan",1.1,False,25,False,0,0.76,1.0,"AA",0,329.879,0.512,240.416,-52.117,0.429,-4.959,-5.399,-41.29,5,7,"nan","nan"
"HE23;HUNT23","1197;1103","CWNU 2468",242.01543,-53.14998,329.916,-0.9059,0.305,-2.659,-3.907,"cwnu2468","UCC G329.9-00.9","Q4N","nan","nan",2.6,False,48,False,0,0.59,1.0,"BA",29,329.919,-0.907,242.024,-53.137,0.302,-2.661,-3.905,33.952,5,4,"nan","nan"
"HAO22","640","OC 0642",243.54601,-54.09512,329.9367,-2.2162,0.476,-1.887,-2.626,"oc0642","UCC G329.9-02.2","Q4N","nan","nan",6.1,False,557,True,0,1.0,0.83,"AA",220,329.923,-2.215,243.503,-54.111,0.474,-1.92,-2.631,-39.473,6,1,"nan","nan"
"HUNT23","3813","HSC 2743",237.45565,-49.76517,329.9556,3.5113,0.788,-2.021,-4.723,"hsc2743","UCC G329.9+03.5","Q4P","nan","nan",17.2,False,84,True,0,0.48,0.4,"CC",45,329.923,3.513,237.36,-49.75,0.699,-1.992,-4.79,0.275,5,1,"nan","nan"
"BICA19","2203","Ryu 276",240.74455,-52.20774,329.97,0.31,"nan","nan","nan","ryu276","UCC G329.9+00.3","Q4P","nan","nan",2.1,False,50,True,0,0.69,0.34,"BC",38,329.971,0.305,240.744,-52.216,0.294,-4.053,-4.156,-54.853,5,0,"nan","nan"
"FERREIRA20;DIAS21;HUNT23","8;1596;6037","UFMG 38",241.48501,-52.67183,329.9993,-0.3367,0.255,-1.642,-2.595,"ufmg38","UCC G329.9-00.3","Q4N","nan","nan",8.2,False,650,False,0,1.0,0.84,"AA",592,330.019,-0.347,241.508,-52.668,0.31,-1.705,-2.673,-61.851,39,1,"nan","nan"
"BICA19","2204","Ryu 16",245.45104,-55.13384,330.0,-3.73,"nan","nan","nan","ryu16","UCC G330.0-03.7","Q4N","nan","nan",2.5,False,120,True,0,0.67,0.46,"BC",85,330.008,-3.721,245.435,-55.118,0.166,-4.62,-5.319,-109.289,2,0,"nan","nan"
"BICA19","2205","Ryu 277",243.96021,-54.22821,330.02,-2.48,"nan","nan","nan","ryu277","UCC G330.0-02.4","Q4N","nan","nan",1.1,False,25,True,0,0.43,0.25,"CD",0,330.025,-2.487,243.973,-54.23,0.126,-5.257,-5.774,"nan",0,0,"nan","nan"
"BICA19","3217","Teutsch 248",243.53713,-53.93975,330.04,-2.1,"nan","nan","nan","teutsch248","UCC G330.0-02.1","Q4N","nan","nan",2.9,False,25,True,0,0.42,0.54,"CB",0,330.045,-2.101,243.537,-53.93,0.123,-5.264,-5.052,-132.749,1,2,"nan","nan"
"BICA19","3216","VVV 105;VVV-CL 105",240.35956,-51.83042,330.04,0.75,"nan","nan","nan","vvv105;vvvcl105","UCC G330.0+00.7","Q4P","nan","nan",4.6,False,82,True,0,1.0,0.51,"AB",50,330.033,0.75,240.356,-51.834,0.066,-4.33,-4.356,"nan",0,4,"nan","nan"
"BICA19","3218","Teutsch 249",244.66934,-54.51003,330.12,-2.97,"nan","nan","nan","teutsch249","UCC G330.1-02.9","Q4N","nan","nan",6.8,False,60,True,0,0.42,0.52,"CB",17,330.128,-2.962,244.703,-54.5,0.241,-4.838,-5.319,-65.315,3,0,"nan","nan"
"KHARCHENKO12;BICA19","415;2206","FSR 1718;MWSC 2432",249.51842,-57.09136,330.1271,-6.7222,"nan","nan","nan","fsr1718;mwsc2432","UCC G330.1-06.7","Q4N","nan","nan",5.3,False,100,True,0,0.33,0.51,"CB",47,330.111,-6.722,249.553,-57.092,0.185,-4.789,-5.668,-77.22,2,0,"nan","nan"
"HUNT23","3781","HSC 2705",277.64895,-64.78077,330.2123,-22.215,9.215,2.053,4.759,"hsc2705","UCC G330.2-22.2","Q4N","nan","nan",209.7,False,121,True,110,0.86,0.39,"AC",114,330.237,-21.35,275.892,-64.153,8.751,-0.23,3.433,7.228,20,41,"nan","nan"
"HE23","504","CWNU 1775",242.94574,-53.26871,330.245,-1.371,0.372,-3.22,-3.979,"cwnu1775","UCC G330.2-01.3","Q4N","nan","nan",3.9,False,25,True,0,0.06,0.62,"DB",0,330.244,-1.348,242.93,-53.264,0.367,-3.239,-3.971,"nan",0,7,"nan","nan"
"HE23","627","CWNU 1898",242.76476,-53.13189,330.259,-1.197,0.557,-3.12,-4.606,"cwnu1898","UCC G330.2-01.1","Q4N","nan","nan",4.6,False,25,False,0,0.37,0.54,"CB",0,330.256,-1.206,242.775,-53.147,0.544,-3.158,-4.606,-34.124,2,12,"nan","nan"
"HE23;HUNT23","1059;1044","CWNU 2330",240.94718,-51.88554,330.2766,0.4693,0.4,-3.178,-3.78,"cwnu2330","UCC G330.2+00.4","Q4P","nan","nan",5.5,False,46,False,0,0.75,0.83,"AA",38,330.234,0.471,240.89,-51.912,0.404,-3.223,-3.805,-4.293,14,6,"nan","nan"
"BICA19","2207","Ryu 279",240.91984,-51.84613,330.29,0.51,"nan","nan","nan","ryu279","UCC G330.2+00.5","Q4P","nan","nan",2.2,False,127,True,0,0.45,0.32,"CC",85,330.282,0.515,240.894,-51.85,0.328,-3.235,-3.837,-39.895,4,1,"nan","nan"
"CHI23","45","LISC-III 3249",261.1887,-61.32513,330.295,-14.026,1.995,-0.713,-8.323,"lisciii3249","UCC G330.2-14.0","Q4N","nan","nan",49.8,False,174,True,100,0.17,0.54,"DB",81,330.565,-13.938,261.188,-61.078,1.828,-0.73,-8.342,8.975,8,3,"nan","nan"
"HE23","1515","CWNU 2786",242.12682,-52.65973,330.296,-0.589,0.309,-4.245,-4.415,"cwnu2786","UCC G330.2-00.5","Q4N","nan","nan",10.8,False,100,False,0,0.25,0.6,"DB",30,330.286,-0.63,242.126,-52.694,0.278,-4.243,-4.433,-73.543,6,4,"nan","nan"
"CASTRO22;HUNT23","541;5972","UBC 1542",240.09373,-51.20774,330.3228,1.3289,0.384,-1.187,-2.158,"ubc1542","UCC G330.3+01.3","Q4P","cwnu142","0.79",4.7,False,79,False,0,0.79,1.0,"AA",56,330.342,1.328,240.108,-51.208,0.407,-1.22,-2.152,-6.419,5,20,"cwnu142","0.87"
"HE22","141","CWNU 142",240.0902,-51.2003,330.326,1.336,0.38,-1.16,-2.12,"cwnu142","UCC G330.3+01.3a","Q4P","ubc1542","0.79",5.1,False,100,False,0,0.83,0.86,"AA",73,330.342,1.328,240.107,-51.203,0.401,-1.218,-2.15,-37.362,5,0,"ubc1542","0.87"
"KHARCHENKO12;LOKTIN17;CANTAT20;HUNT23","541;459;724;4198","Lynga 6",241.218,-51.96,330.3521,0.3027,0.383,-1.866,-2.757,"lynga6","UCC G330.3+00.3","Q4P","nan","nan",6.2,False,493,False,0,1.0,0.92,"AA",447,330.345,0.302,241.215,-51.962,0.375,-1.914,-2.75,-39.746,16,6,"nan","nan"
"CANTAT20;CASTRO20;HUNT23","1710;443;5517","UBC 537",242.896,-53.037,330.3814,-1.1813,0.29,-2.435,-2.018,"ubc537","UCC G330.3-01.1","Q4N","oc0643;lisc1753","0.64;0.68",4.2,False,160,False,0,0.92,1.0,"AA",126,330.38,-1.192,242.898,-53.04,0.309,-2.495,-2.016,-59.732,16,48,"oc0643;lisc1753","0.63;0.76"
"HAO22","641","OC 0643",242.90324,-53.03804,330.3839,-1.185,0.317,-2.492,-2.04,"oc0643","UCC G330.3-01.1a","Q4N","ubc537;lisc1753","0.64;0.63",3.1,False,135,False,0,0.99,1.0,"AA",126,330.38,-1.187,242.895,-53.039,0.309,-2.495,-2.019,-64.788,10,5,"ubc537;lisc1753","0.63;0.72"
"DIAS21","659","FoF 1614",241.5621,-52.1424,330.3881,0.0257,0.359,-2.837,-4.769,"fof1614","UCC G330.3+00.0","Q4P","oc0644","0.55",5.0,False,278,False,0,0.91,0.79,"AA",229,330.398,0.027,241.586,-52.132,0.375,-2.842,-4.828,-36.503,13,4,"oc0644","0.64"
"LI22","28","LISC 1753",242.919,-53.034,330.3936,-1.1885,0.3,-2.428,-2.068,"lisc1753","UCC G330.3-01.1b","Q4N","ubc537;oc0643","0.68;0.63",3.1,False,135,False,0,0.99,1.0,"AA",126,330.38,-1.186,242.895,-53.037,0.309,-2.492,-2.019,-64.788,10,6,"ubc537;oc0643","0.76;0.72"
"HAO22;HUNT23","642;4761","OC 0644",241.56403,-52.1333,330.3951,0.0317,0.391,-2.89,-4.804,"oc0644","UCC G330.3+00.0a","Q4P","fof1614","0.55",5.0,False,277,False,0,0.86,0.78,"AA",227,330.399,0.027,241.583,-52.132,0.375,-2.842,-4.828,-36.503,13,4,"fof1614","0.64"
"HE23;HUNT23","1214;1113","CWNU 2485",242.50246,-52.74466,330.4062,-0.8055,0.42,-1.226,-2.714,"cwnu2485","UCC G330.4-00.8","Q4N","nan","nan",5.3,False,49,False,0,0.51,0.74,"BB",31,330.42,-0.809,242.518,-52.733,0.411,-1.206,-2.722,-16.03,1,7,"nan","nan"
"BICA19","2208","Ryu 280",239.00547,-50.217,330.44,2.53,"nan","nan","nan","ryu280","UCC G330.4+02.5","Q4P","nan","nan",1.5,False,25,True,0,0.49,0.29,"CC",0,330.444,2.527,239.013,-50.215,0.15,-5.423,-4.683,"nan",0,0,"nan","nan"
"BICA19","2209","Ryu 281",245.92429,-54.60297,330.57,-3.55,"nan","nan","nan","ryu281","UCC G330.5-03.5","Q4N","nan","nan",1.0,False,25,True,0,0.09,0.23,"DD",0,330.568,-3.549,245.924,-54.603,0.194,-4.293,-5.612,"nan",0,0,"nan","nan"
"BICA19","2210","Ryu 17",238.59721,-49.66789,330.59,3.12,"nan","nan","nan","ryu17","UCC G330.5+03.1","Q4P","nan","nan",1.3,False,25,True,0,0.14,0.24,"DD",0,330.59,3.132,238.598,-49.662,0.03,-3.684,-3.097,-170.512,1,0,"nan","nan"
"KHARCHENKO12;BICA19","607;2211","FSR 1719;MWSC 2328",238.44686,-49.5171,330.6111,3.2983,"nan","nan","nan","fsr1719;mwsc2328","UCC G330.6+03.2","Q4P","nan","nan",2.2,False,25,True,0,0.11,0.23,"DD",0,330.625,3.298,238.458,-49.51,0.194,-6.567,-4.708,-133.16,1,0,"nan","nan"
"BICA19;CANTAT20;DIAS21;TARRICQ22;HUNT23","2212;65;64;41;113","ASCC 86;AT 12;Alessi-Teutsch 12;Alessi J1701.7-5857;MWSC 2513;Alessi Teutsch 12",255.421,-58.981,330.6355,-10.3372,1.632,-2.134,-8.952,"ascc86;at12;alessiteutsch12;alessij170175857;mwsc2513","UCC G330.6-10.3","Q4N","nan","nan",22.3,False,100,True,0,0.99,0.82,"AA",79,330.572,-10.381,255.33,-59.023,1.646,-2.243,-8.974,-2.729,26,1,"nan","nan"
"FERREIRA20","0","UFMG 11",243.50001,-52.963,330.6969,-1.3765,0.3,-2.083,-2.05,"ufmg11","UCC G330.6-01.3","Q4N","ubc1543","0.53",5.5,False,264,False,0,1.0,0.9,"AA",211,330.705,-1.375,243.504,-52.954,0.306,-2.083,-1.871,-26.006,11,6,"ubc1543","0.56"
"CASTRO22","542","UBC 1543",243.51,-52.96,330.7033,-1.3785,0.31,-2.1,-1.87,"ubc1543","UCC G330.7-01.3","Q4N","ufmg11","0.53",5.4,False,201,False,0,0.99,1.0,"AA",149,330.701,-1.375,243.504,-52.958,0.309,-2.082,-1.88,-25.516,14,54,"ufmg11","0.56"
"SIM19;CANTAT20;DIAS21;TARRICQ22;HUNT23","196;1987;1715;448;6244","UPK 626",239.788,-50.381,330.7156,2.0817,1.962,-7.334,-5.69,"upk626","UCC G330.7+02.0","Q4P","nan","nan",14.7,False,43,False,0,0.53,0.75,"BA",39,330.742,2.08,239.819,-50.362,1.965,-7.419,-5.709,-17.019,21,26,"ryu18","0.36"
"HAO22","643","OC 0645",244.45637,-53.52853,330.7174,-2.1808,0.339,-0.729,-2.181,"oc0645","UCC G330.7-02.1","Q4N","ubc310;cwwdl4489","0.55;0.7",5.1,False,281,False,0,1.0,1.0,"AA",254,330.724,-2.188,244.473,-53.527,0.333,-0.73,-2.188,-27.991,49,1,"ubc310;cwwdl4489","0.6;0.84"
"CANTAT20;CASTRO20;HUNT23","1711;444;5518","UBC 538",242.592,-52.339,330.7216,-0.5445,0.322,-2.895,-4.245,"ubc538","UCC G330.7-00.5","Q4N","nan","nan",5.5,False,203,False,0,0.97,1.0,"AA",112,330.732,-0.541,242.603,-52.34,0.337,-2.931,-4.292,-25.363,17,59,"nan","nan"
"HUNT23","3814","HSC 2744",239.78567,-50.36938,330.722,2.0915,4.384,-3.769,-20.344,"hsc2744","UCC G330.7+02.0a","Q4P","ryu18","0.73",55.3,False,25,True,100,0.62,0.16,"BD",0,330.56,1.916,239.726,-50.656,4.297,-3.934,-20.392,-0.852,7,215,"nan","nan"
"CANTAT20;CASTRO20;HUNT23","1494;219;5358","UBC 310",244.473,-53.527,330.7256,-2.1866,0.302,-0.684,-2.192,"ubc310","UCC G330.7-02.1a","Q4N","oc0645;cwwdl4489","0.55;0.73",5.6,False,260,False,0,1.0,1.0,"AA",223,330.729,-2.189,244.482,-53.526,0.332,-0.729,-2.188,-27.991,49,31,"oc0645;cwwdl4489","0.6;0.73"
"CHI23_3","377","CWWDL 4489",244.4769,-53.5217,330.7309,-2.1844,0.321,-0.724,-2.2,"cwwdl4489","UCC G330.7-02.1b","Q4N","oc0645;ubc310","0.7;0.73",5.1,False,281,False,0,1.0,1.0,"AA",251,330.724,-2.188,244.473,-53.527,0.333,-0.73,-2.19,-27.991,49,1,"oc0645;ubc310","0.84;0.73"
"BICA19","2213","Ryu 18",239.8069,-50.28075,330.79,2.15,"nan","nan","nan","ryu18","UCC G330.7+02.1","Q4P","hsc2744","0.73",1.9,False,60,True,0,0.69,0.3,"BC",50,330.787,2.146,239.805,-50.285,0.298,-3.96,-3.975,-18.065,3,1,"upk626","0.36"
"HUNT23","3815","HSC 2745",241.28292,-51.3152,330.8113,0.7572,1.503,-3.184,-9.136,"hsc2745","UCC G330.8+00.7","Q4P","nan","nan",18.4,False,25,True,100,0.67,0.3,"BC",0,330.72,0.722,241.259,-51.358,1.5,-3.229,-9.153,-23.355,7,69,"nan","nan"
"CHI23_3","363","CWWDL 3733",247.1733,-54.9555,330.8179,-4.3129,0.716,-0.001,-1.273,"cwwdl3733","UCC G330.8-04.3","Q4N","ubc311;fof2210","0.62;0.66",7.1,False,150,True,10,1.0,0.86,"AA",131,330.815,-4.316,247.184,-54.972,0.714,0.017,-1.251,-3.258,13,1,"ubc311;fof2210","0.74;0.72"
"CASTRO20","220","UBC 311",247.20494,-54.97061,330.8195,-4.3364,0.692,0.047,-1.271,"ubc311","UCC G330.8-04.3a","Q4N","cwwdl3733;fof2210","0.62;0.87",8.4,False,172,True,10,1.0,0.99,"AA",138,330.806,-4.318,247.182,-54.977,0.713,0.021,-1.259,-3.258,13,13,"cwwdl3733;fof2210","0.74;0.8"
"HE22;HUNT23","281;441","CWNU 282",245.43633,-53.96823,330.8207,-2.9009,0.77,-2.823,-2.942,"cwnu282","UCC G330.8-02.9","Q4N","nan","nan",10.0,False,85,False,0,0.87,0.75,"AB",44,330.808,-2.881,245.343,-54.011,0.771,-2.847,-2.941,-35.941,9,6,"nan","nan"
"LIUPANG19;CANTAT20;DIAS21;TARRICQ22;HUNT23","62;696;726;125;1722","FoF 2210",247.197,-54.963,330.8219,-4.3279,0.684,0.04,-1.284,"fof2210","UCC G330.8-04.3b","Q4N","cwwdl3733;ubc311","0.66;0.87",9.4,False,250,True,10,1.0,0.77,"AA",199,330.823,-4.316,247.197,-54.963,0.71,0.019,-1.268,-6.56,18,1,"cwwdl3733;ubc311","0.72;0.8"
"KHARCHENKO12;BICA19","128;2215","NGC 6588;MWSC 2895",275.13791,-63.80661,330.8453,-20.8778,"nan","nan","nan","ngc6588;mwsc2895","UCC G330.8-20.8","Q4N","nan","nan",3.8,False,25,True,0,0.21,0.29,"DC",0,330.866,-20.895,275.205,-63.787,0.29,-0.437,-4.61,320.913,1,0,"nan","nan"
"BICA19","2214","Ryu 282",244.04408,-53.08382,330.85,-1.69,"nan","nan","nan","ryu282","UCC G330.8-01.6","Q4N","nan","nan",1.9,False,80,True,0,0.42,0.41,"CC",60,330.848,-1.691,244.038,-53.083,0.226,-4.105,-4.827,-46.993,1,0,"nan","nan"
"HUNT23","3816","HSC 2746",247.71019,-55.17627,330.8684,-4.688,1.528,-4.269,-5.984,"hsc2746","UCC G330.8-04.6","Q4N","nan","nan",30.0,False,51,True,100,0.73,0.47,"BC",20,330.911,-4.952,248.032,-55.172,1.54,-4.265,-5.948,-4.469,7,14,"nan","nan"
"HE23","619","CWNU 1890",243.52788,-52.65675,330.92,-1.166,0.522,-2.252,-3.436,"cwnu1890","UCC G330.9-01.1","Q4N","nan","nan",10.1,False,92,False,0,0.67,0.64,"BB",33,330.937,-1.178,243.582,-52.655,0.518,-2.257,-3.44,"nan",0,13,"nan","nan"
"HAO22","644","OC 0646",243.20286,-52.39773,330.9542,-0.8419,0.423,-4.375,-4.502,"oc0646","UCC G330.9-00.8","Q4N","nan","nan",2.5,False,120,False,0,0.86,0.83,"AA",53,330.966,-0.837,243.205,-52.389,0.419,-4.407,-4.508,-41.183,1,5,"ruprecht115","0.43"
"KHARCHENKO12;CANTAT20;HUNT23","530;1117;4958","Ruprecht 115",243.215,-52.393,330.9629,-0.8436,0.366,-4.333,-4.546,"ruprecht115","UCC G330.9-00.8a","Q4N","nan","nan",3.5,False,178,False,0,0.6,0.92,"BA",80,330.965,-0.847,243.229,-52.392,0.367,-4.365,-4.607,-41.317,4,5,"oc0646","0.43"
"BICA19","3468","Juchert J1541.6-4622",235.41066,-46.3789,330.97,7.02,"nan","nan","nan","juchertj154164622","UCC G330.9+07.0","Q4P","nan","nan",8.4,False,80,True,0,0.17,0.46,"DC",23,330.986,7.036,235.452,-46.373,0.278,-6.73,-4.499,-46.111,2,0,"nan","nan"
"HUNT23","3817","HSC 2747",241.17313,-50.92743,331.0178,1.0926,0.51,-0.471,-1.505,"hsc2747","UCC G331.0+01.0","Q4P","nan","nan",5.3,False,49,False,0,0.42,0.6,"CB",27,331.011,1.085,241.176,-50.943,0.519,-0.483,-1.54,"nan",0,3,"nan","nan"
"BICA19","2217","Ryu 19",245.40993,-53.65716,331.03,-2.67,"nan","nan","nan","ryu19","UCC G331.0-02.6","Q4N","nan","nan",0.9,False,25,True,0,0.14,0.3,"DC",0,331.035,-2.679,245.414,-53.66,0.178,-4.935,-5.153,"nan",0,0,"nan","nan"
"BICA19","2216","Ryu 284",242.73405,-51.97932,331.03,-0.34,"nan","nan","nan","ryu284","UCC G331.0-00.3","Q4N","nan","nan",2.7,False,50,True,0,0.08,0.38,"DC",41,331.045,-0.35,242.763,-51.977,0.386,-3.624,-4.418,-36.485,3,0,"nan","nan"
"HUNT23","3819","HSC 2749",252.5652,-57.25817,331.0761,-8.0895,0.181,-5.638,-3.67,"hsc2749","UCC G331.0-08.0","Q4N","nan","nan",2.9,False,25,True,0,0.35,0.22,"CD",0,331.065,-8.088,252.548,-57.257,0.186,-5.489,-3.619,-49.565,1,0,"nan","nan"
"HUNT23","3818","HSC 2748",241.64428,-51.17086,331.0761,0.7136,0.319,-2.063,-3.045,"hsc2748","UCC G331.0+00.7","Q4P","nan","nan",5.5,False,245,False,0,1.0,0.75,"AB",172,331.072,0.709,241.646,-51.174,0.297,-2.044,-3.023,-63.567,9,4,"nan","nan"
"KHARCHENKO12","537","DBSB 156",243.063,-52.046,331.1326,-0.5269,"nan","nan","nan","dbsb156","UCC G331.1-00.5","Q4N","nan","nan",3.0,False,25,True,0,0.43,0.46,"CC",0,331.124,-0.53,243.066,-52.049,0.371,-3.44,-3.757,-38.412,4,3,"nan","nan"
"CANTAT20;CASTRO20;DIAS21;HUNT23","1834;563;1571;5591","UBC 665",242.167,-51.407,331.1594,0.3191,0.48,-2.216,-4.224,"ubc665","UCC G331.1+00.3","Q4P","nan","nan",5.9,False,25,False,0,0.92,0.85,"AA",0,331.156,0.313,242.167,-51.393,0.502,-2.264,-4.231,"nan",0,56,"nan","nan"
"CHI23_3","111","CWWDL 929",244.6906,-52.8797,331.2716,-1.8149,0.225,-2.652,-3.944,"cwwdl929","UCC G331.2-01.8","Q4N","fof861;oc0647","0.59;0.64",1.7,False,139,False,0,0.59,1.0,"BA",81,331.273,-1.828,244.707,-52.886,0.233,-2.6,-4.014,-23.78,14,2,"cwwdl928;fof861;oc0647;oc0648","0.49;0.67;0.78;0.34"
"CHI23_3","110","CWWDL 928",244.701,-52.8831,331.2737,-1.8217,0.288,-2.604,-3.919,"cwwdl928","UCC G331.2-01.8a","Q4N","fof861","0.54",1.0,False,25,False,0,0.67,1.0,"BA",0,331.275,-1.833,244.711,-52.889,0.231,-2.594,-3.979,-24.719,10,6,"cwwdl929;fof861;oc0647;oc0648","0.49;0.52;0.54;0.78"
"LIUPANG19;CANTAT20;HUNT23","14;709;1698","FoF 861",244.705,-52.88,331.2776,-1.8212,0.243,-2.563,-3.953,"fof861","UCC G331.2-01.8b","Q4N","cwwdl929;cwwdl928;oc0647","0.59;0.54;0.76",1.8,False,172,False,0,0.75,1.0,"AA",121,331.274,-1.827,244.705,-52.885,0.244,-2.6,-4.002,-24.735,15,1,"cwwdl929;cwwdl928;oc0647;oc0648","0.67;0.52;0.83;0.48"
"HAO22","645","OC 0647",244.71789,-52.88608,331.2789,-1.831,0.234,-2.598,-3.964,"oc0647","UCC G331.2-01.8c","Q4N","cwwdl929;fof861","0.64;0.76",1.8,False,119,False,0,0.55,1.0,"BA",80,331.275,-1.83,244.71,-52.886,0.234,-2.591,-4.019,-23.78,12,2,"cwwdl929;cwwdl928;fof861;oc0648","0.78;0.54;0.83;0.4"
"KHARCHENKO12;BICA19","866;2218","MWSC 5273",226.76155,-36.3603,331.2836,18.9371,"nan","nan","nan","mwsc5273","UCC G331.2+18.9","Q4P","nan","nan",3.7,False,25,True,0,0.18,0.27,"DC",0,331.303,18.926,226.779,-36.364,0.416,-5.039,-4.203,"nan",0,0,"nan","nan"
"HAO22","646","OC 0648",244.75857,-52.87575,331.3037,-1.8408,0.285,-2.545,-3.873,"oc0648","UCC G331.3-01.8","Q4N","nan","nan",0.9,False,25,False,0,0.43,0.98,"CA",0,331.272,-1.832,244.703,-52.889,0.25,-2.608,-3.979,-24.64,9,7,"cwwdl929;cwwdl928;fof861;oc0647","0.34;0.78;0.48;0.4"
"KHARCHENKO12;HUNT23","546;1392","DBSB 157",243.08,-51.74608,331.3453,-0.3152,0.332,-1.864,-2.401,"dbsb157","UCC G331.3-00.3","Q4N","nan","nan",4.8,False,65,False,0,0.66,0.76,"BA",52,331.354,-0.254,243.027,-51.704,0.318,-1.891,-2.233,"nan",0,9,"ubc1544","0.56"
"KHARCHENKO12","575","DBSB 159",241.597,-50.725,331.3524,1.0648,"nan","nan","nan","dbsb159","UCC G331.3+01.0","Q4P","nan","nan",2.2,False,25,True,0,0.21,0.31,"DC",0,331.347,1.049,241.622,-50.727,0.326,-3.819,-3.942,-66.433,1,1,"nan","nan"
"KHARCHENKO12","553","DBSB 158",242.798,-51.525,331.3683,-0.0342,"nan","nan","nan","dbsb158","UCC G331.3+00.0","Q4P","nan","nan",6.8,False,60,True,0,0.1,0.48,"DC",43,331.391,-0.055,242.86,-51.535,0.406,-4.303,-4.809,-36.274,3,4,"nan","nan"
"HE23","916","CWNU 2187",243.72667,-52.09252,331.397,-0.841,0.34,-2.999,-3.575,"cwnu2187","UCC G331.3-00.8","Q4N","nan","nan",3.4,False,25,False,0,0.29,0.54,"CB",0,331.426,-0.916,243.865,-52.132,0.32,-2.999,-3.553,-66.361,3,10,"nan","nan"
"CASTRO22","543","UBC 1544",243.1,-51.67,331.4064,-0.2682,0.32,-1.86,-2.39,"ubc1544","UCC G331.4-00.2","Q4N","nan","nan",6.0,False,25,False,0,0.93,0.83,"AA",0,331.391,-0.25,243.04,-51.647,0.317,-1.896,-2.283,"nan",0,67,"dbsb157","0.56"
